id,display_name,alternate_titles,hierarchy_level,parent_publisher,lineage,country_codes,homepage_url,image_url,image_thumbnail_url,works_count,cited_by_count,counts_by_year,roles,sources_api_url,updated_date,created_date,summary_stats.2yr_mean_citedness,summary_stats.h_index,summary_stats.i10_index,ids.openalex,ids.ror,ids.wikidata,parent_publisher.id,parent_publisher.display_name
https://openalex.org/P4310320292,Berghahn Books,['伯格漢圖書'],0,,['https://openalex.org/P4310320292'],['US'],https://www.berghahnbooks.com,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Blue BB LOGO TIFF.tif,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Blue BB LOGO TIFF.tif&width=300,17106,89903,"[{'year': 2023, 'works_count': 641, 'oa_works_count': 65, 'cited_by_count': 1844}, {'year': 2022, 'works_count': 36377, 'oa_works_count': 7077, 'cited_by_count': 6955}, {'year': 2021, 'works_count': 2705, 'oa_works_count': 448, 'cited_by_count': 7059}, {'year': 2020, 'works_count': 2384, 'oa_works_count': 469, 'cited_by_count': 6319}, {'year': 2019, 'works_count': 2526, 'oa_works_count': 300, 'cited_by_count': 6248}, {'year': 2018, 'works_count': 4315, 'oa_works_count': 295, 'cited_by_count': 4768}, {'year': 2017, 'works_count': 3541, 'oa_works_count': 249, 'cited_by_count': 3424}, {'year': 2016, 'works_count': 2512, 'oa_works_count': 230, 'cited_by_count': 3108}, {'year': 2015, 'works_count': 918, 'oa_works_count': 203, 'cited_by_count': 3014}, {'year': 2014, 'works_count': 841, 'oa_works_count': 151, 'cited_by_count': 2907}, {'year': 2013, 'works_count': 916, 'oa_works_count': 171, 'cited_by_count': 2344}, {'year': 2012, 'works_count': 815, 'oa_works_count': 141, 'cited_by_count': 2027}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310320292', 'works_count': 17106}]",https://api.openalex.org/sources?filter=host_organization.id:P4310320292,2025-09-29T08:40:22.519203,2023-01-01,0.061272795739415784,108,3233,https://openalex.org/P4310320292,,https://www.wikidata.org/entity/Q4891646,,
https://openalex.org/P4310314014,Mohr Siebeck Verlag,[],0,,['https://openalex.org/P4310314014'],['DE'],http://www.mohr.de,,,17033,44855,"[{'year': 2023, 'works_count': 158, 'oa_works_count': 2, 'cited_by_count': 284}, {'year': 2022, 'works_count': 622, 'oa_works_count': 12, 'cited_by_count': 1201}, {'year': 2021, 'works_count': 926, 'oa_works_count': 19, 'cited_by_count': 1502}, {'year': 2020, 'works_count': 959, 'oa_works_count': 33, 'cited_by_count': 1663}, {'year': 2019, 'works_count': 984, 'oa_works_count': 32, 'cited_by_count': 1776}, {'year': 2018, 'works_count': 1177, 'oa_works_count': 50, 'cited_by_count': 1211}, {'year': 2017, 'works_count': 799, 'oa_works_count': 51, 'cited_by_count': 1218}, {'year': 2016, 'works_count': 843, 'oa_works_count': 44, 'cited_by_count': 1497}, {'year': 2015, 'works_count': 786, 'oa_works_count': 37, 'cited_by_count': 1233}, {'year': 2014, 'works_count': 784, 'oa_works_count': 31, 'cited_by_count': 1334}, {'year': 2013, 'works_count': 804, 'oa_works_count': 32, 'cited_by_count': 1177}, {'year': 2012, 'works_count': 840, 'oa_works_count': 39, 'cited_by_count': 1389}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310314014', 'works_count': 17033}]",https://api.openalex.org/sources?filter=host_organization.id:P4310314014,2025-09-29T08:23:06.281700,2023-01-01,0.11288711288711288,72,920,https://openalex.org/P4310314014,,https://www.wikidata.org/entity/Q1942903,,
https://openalex.org/P4310316628,American Concrete Institute,[],0,,['https://openalex.org/P4310316628'],['US'],https://www.concrete.org,,,16980,418265,"[{'year': 2023, 'works_count': 99, 'oa_works_count': 0, 'cited_by_count': 1723}, {'year': 2022, 'works_count': 266, 'oa_works_count': 7, 'cited_by_count': 5790}, {'year': 2021, 'works_count': 296, 'oa_works_count': 7, 'cited_by_count': 6064}, {'year': 2020, 'works_count': 315, 'oa_works_count': 12, 'cited_by_count': 4919}, {'year': 2019, 'works_count': 318, 'oa_works_count': 19, 'cited_by_count': 4419}, {'year': 2018, 'works_count': 286, 'oa_works_count': 21, 'cited_by_count': 3923}, {'year': 2017, 'works_count': 287, 'oa_works_count': 11, 'cited_by_count': 4010}, {'year': 2016, 'works_count': 272, 'oa_works_count': 27, 'cited_by_count': 4812}, {'year': 2015, 'works_count': 198, 'oa_works_count': 9, 'cited_by_count': 5728}, {'year': 2014, 'works_count': 286, 'oa_works_count': 11, 'cited_by_count': 6840}, {'year': 2013, 'works_count': 230, 'oa_works_count': 16, 'cited_by_count': 6360}, {'year': 2012, 'works_count': 223, 'oa_works_count': 8, 'cited_by_count': 5752}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310316628', 'works_count': 16980}, {'role': 'institution', 'id': 'https://openalex.org/I2800903837', 'works_count': 42}, {'role': 'funder', 'id': 'https://openalex.org/F4320307502', 'works_count': 55}]",https://api.openalex.org/sources?filter=host_organization.id:P4310316628,2025-09-30T05:02:55.459485,2023-01-01,1.5734870317002883,198,5425,https://openalex.org/P4310316628,https://ror.org/02a207p76,https://www.wikidata.org/entity/Q463779,,
https://openalex.org/P4310320355,Equinox Publishing,"['Equinox', 'Equinox Pub', 'Equinox Publishing Ltd', 'Equinox Sheffield']",0,,['https://openalex.org/P4310320355'],['GB'],https://www.equinoxpub.com/home,,,16966,79769,"[{'year': 2023, 'works_count': 155, 'oa_works_count': 28, 'cited_by_count': 988}, {'year': 2022, 'works_count': 845, 'oa_works_count': 259, 'cited_by_count': 3606}, {'year': 2021, 'works_count': 996, 'oa_works_count': 280, 'cited_by_count': 4873}, {'year': 2020, 'works_count': 993, 'oa_works_count': 198, 'cited_by_count': 4636}, {'year': 2019, 'works_count': 950, 'oa_works_count': 166, 'cited_by_count': 3723}, {'year': 2018, 'works_count': 979, 'oa_works_count': 208, 'cited_by_count': 3360}, {'year': 2017, 'works_count': 1077, 'oa_works_count': 125, 'cited_by_count': 2635}, {'year': 2016, 'works_count': 934, 'oa_works_count': 68, 'cited_by_count': 2849}, {'year': 2015, 'works_count': 1197, 'oa_works_count': 79, 'cited_by_count': 2719}, {'year': 2014, 'works_count': 892, 'oa_works_count': 103, 'cited_by_count': 2628}, {'year': 2013, 'works_count': 2038, 'oa_works_count': 280, 'cited_by_count': 2923}, {'year': 2012, 'works_count': 991, 'oa_works_count': 128, 'cited_by_count': 1840}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310320355', 'works_count': 16966}]",https://api.openalex.org/sources?filter=host_organization.id:P4310320355,2025-09-29T08:51:15.288320,2023-01-01,0.4081439393939394,98,1859,https://openalex.org/P4310320355,,https://www.wikidata.org/entity/Q5384541,,
https://openalex.org/P4320800596,Northeastern University,"['NEU', 'Northeastern', 'NU']",0,,['https://openalex.org/P4320800596'],['US'],http://www.northeastern.edu,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Northeastern Wordmark.svg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Northeastern Wordmark.svg&width=300,16929,21732,"[{'year': 2023, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 10}, {'year': 2022, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 46}, {'year': 2021, 'works_count': 133, 'oa_works_count': 0, 'cited_by_count': 145}, {'year': 2020, 'works_count': 283, 'oa_works_count': 0, 'cited_by_count': 185}, {'year': 2019, 'works_count': 299, 'oa_works_count': 0, 'cited_by_count': 213}, {'year': 2018, 'works_count': 246, 'oa_works_count': 0, 'cited_by_count': 248}, {'year': 2017, 'works_count': 373, 'oa_works_count': 0, 'cited_by_count': 461}, {'year': 2016, 'works_count': 406, 'oa_works_count': 0, 'cited_by_count': 622}, {'year': 2015, 'works_count': 796, 'oa_works_count': 0, 'cited_by_count': 756}, {'year': 2014, 'works_count': 1014, 'oa_works_count': 1, 'cited_by_count': 712}, {'year': 2013, 'works_count': 973, 'oa_works_count': 0, 'cited_by_count': 566}, {'year': 2012, 'works_count': 1090, 'oa_works_count': 0, 'cited_by_count': 586}]","[{'role': 'institution', 'id': 'https://openalex.org/I12912129', 'works_count': 69891}, {'role': 'funder', 'id': 'https://openalex.org/F4320315682', 'works_count': 298}, {'role': 'publisher', 'id': 'https://openalex.org/P4320800596', 'works_count': 16929}]",https://api.openalex.org/sources?filter=host_organization.id:P4320800596,2025-09-30T04:49:26.543448,2023-02-15,0.0,34,309,https://openalex.org/P4320800596,https://ror.org/04t5xt781,https://wikidata.org/entity/Q37548,,
https://openalex.org/P4310321040,National University of Distance Education,[],0,,['https://openalex.org/P4310321040'],['ES'],https://www.uned.es,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/LogoUNED.jpg,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/LogoUNED.jpg&width=300,16775,46392,"[{'year': 2023, 'works_count': 109, 'oa_works_count': 106, 'cited_by_count': 432}, {'year': 2022, 'works_count': 736, 'oa_works_count': 682, 'cited_by_count': 2010}, {'year': 2021, 'works_count': 719, 'oa_works_count': 658, 'cited_by_count': 2547}, {'year': 2020, 'works_count': 804, 'oa_works_count': 631, 'cited_by_count': 2252}, {'year': 2019, 'works_count': 698, 'oa_works_count': 597, 'cited_by_count': 1540}, {'year': 2018, 'works_count': 643, 'oa_works_count': 564, 'cited_by_count': 1088}, {'year': 2017, 'works_count': 635, 'oa_works_count': 552, 'cited_by_count': 902}, {'year': 2016, 'works_count': 622, 'oa_works_count': 532, 'cited_by_count': 1090}, {'year': 2015, 'works_count': 677, 'oa_works_count': 582, 'cited_by_count': 1290}, {'year': 2014, 'works_count': 564, 'oa_works_count': 473, 'cited_by_count': 1204}, {'year': 2013, 'works_count': 568, 'oa_works_count': 488, 'cited_by_count': 962}, {'year': 2012, 'works_count': 715, 'oa_works_count': 602, 'cited_by_count': 851}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310321040', 'works_count': 16775}, {'role': 'funder', 'id': 'https://openalex.org/F4320323261', 'works_count': 313}, {'role': 'institution', 'id': 'https://openalex.org/I178450904', 'works_count': 23664}]",https://api.openalex.org/sources?filter=host_organization.id:P4310321040,2025-09-30T03:52:08.671442,2023-01-01,0.6693735498839907,66,987,https://openalex.org/P4310321040,https://ror.org/02msb5n36,https://www.wikidata.org/entity/Q421739,,
https://openalex.org/P4310320254,American Association of Physics Teachers,"['AAPT', 'American Association of Physics Teachers', 'انجمن ایالات متحدهیی مدرسان فیزیک', 'انجمن آمریکایی مدرسان فیزیک', 'انجمن امریکایی مدرسان فیزیک', 'انجمن مدرسین فیزیک ایالات متحده', 'انجمن مدرسین فیزیک امریکا', 'Американская ассоциация преподавателей физики', 'Американская ассоциация учителей-физиков', '美国物理教师协会']",0,,['https://openalex.org/P4310320254'],['US'],http://www.aapt.org,,,16730,50367,"[{'year': 2023, 'works_count': 142, 'oa_works_count': 17, 'cited_by_count': 599}, {'year': 2022, 'works_count': 351, 'oa_works_count': 38, 'cited_by_count': 2102}, {'year': 2021, 'works_count': 337, 'oa_works_count': 44, 'cited_by_count': 1917}, {'year': 2020, 'works_count': 317, 'oa_works_count': 37, 'cited_by_count': 1886}, {'year': 2019, 'works_count': 329, 'oa_works_count': 38, 'cited_by_count': 1768}, {'year': 2018, 'works_count': 324, 'oa_works_count': 39, 'cited_by_count': 1464}, {'year': 2017, 'works_count': 273, 'oa_works_count': 27, 'cited_by_count': 1457}, {'year': 2016, 'works_count': 290, 'oa_works_count': 25, 'cited_by_count': 1448}, {'year': 2015, 'works_count': 274, 'oa_works_count': 21, 'cited_by_count': 1599}, {'year': 2014, 'works_count': 341, 'oa_works_count': 19, 'cited_by_count': 1587}, {'year': 2013, 'works_count': 331, 'oa_works_count': 17, 'cited_by_count': 1333}, {'year': 2012, 'works_count': 336, 'oa_works_count': 14, 'cited_by_count': 1378}]","[{'role': 'institution', 'id': 'https://openalex.org/I2802970181', 'works_count': 107}, {'role': 'publisher', 'id': 'https://openalex.org/P4310320254', 'works_count': 16730}, {'role': 'funder', 'id': 'https://openalex.org/F4320308404', 'works_count': 4}]",https://api.openalex.org/sources?filter=host_organization.id:P4310320254,2025-09-30T05:31:33.361716,2023-01-01,0.4388646288209607,72,873,https://openalex.org/P4310320254,https://ror.org/01agth861,https://www.wikidata.org/entity/Q463401,,
https://openalex.org/P4322697029,Hans Publishers,[],0,,['https://openalex.org/P4322697029'],[],,,,16663,4536,"[{'year': 2023, 'works_count': 814, 'oa_works_count': 0, 'cited_by_count': 84}, {'year': 2022, 'works_count': 1838, 'oa_works_count': 0, 'cited_by_count': 237}, {'year': 2021, 'works_count': 1419, 'oa_works_count': 0, 'cited_by_count': 131}, {'year': 2020, 'works_count': 1066, 'oa_works_count': 0, 'cited_by_count': 65}, {'year': 2019, 'works_count': 923, 'oa_works_count': 0, 'cited_by_count': 58}, {'year': 2018, 'works_count': 824, 'oa_works_count': 217, 'cited_by_count': 38}, {'year': 2017, 'works_count': 567, 'oa_works_count': 346, 'cited_by_count': 45}, {'year': 2016, 'works_count': 362, 'oa_works_count': 203, 'cited_by_count': 35}, {'year': 2015, 'works_count': 409, 'oa_works_count': 104, 'cited_by_count': 64}, {'year': 2014, 'works_count': 734, 'oa_works_count': 81, 'cited_by_count': 60}, {'year': 2013, 'works_count': 976, 'oa_works_count': 98, 'cited_by_count': 43}, {'year': 2012, 'works_count': 1090, 'oa_works_count': 63, 'cited_by_count': 31}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4322697029', 'works_count': 16663}]",https://api.openalex.org/sources?filter=host_organization.id:P4322697029,2025-09-29T08:19:56.506912,2023-03-02,0.06824469720258224,13,26,https://openalex.org/P4322697029,,,,
https://openalex.org/P4310311785,Zoological Society of London,[],0,,['https://openalex.org/P4310311785'],['GB'],http://www.zsl.org,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Zsl london logo.png,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Zsl london logo.png&width=300,16629,201666,"[{'year': 2023, 'works_count': 36, 'oa_works_count': 10, 'cited_by_count': 1760}, {'year': 2022, 'works_count': 118, 'oa_works_count': 35, 'cited_by_count': 6361}, {'year': 2021, 'works_count': 190, 'oa_works_count': 45, 'cited_by_count': 7659}, {'year': 2020, 'works_count': 257, 'oa_works_count': 52, 'cited_by_count': 7281}, {'year': 2019, 'works_count': 128, 'oa_works_count': 41, 'cited_by_count': 6234}, {'year': 2018, 'works_count': 132, 'oa_works_count': 26, 'cited_by_count': 5542}, {'year': 2017, 'works_count': 270, 'oa_works_count': 48, 'cited_by_count': 5122}, {'year': 2016, 'works_count': 325, 'oa_works_count': 67, 'cited_by_count': 5064}, {'year': 2015, 'works_count': 144, 'oa_works_count': 20, 'cited_by_count': 4789}, {'year': 2014, 'works_count': 180, 'oa_works_count': 31, 'cited_by_count': 4556}, {'year': 2013, 'works_count': 136, 'oa_works_count': 20, 'cited_by_count': 4632}, {'year': 2012, 'works_count': 138, 'oa_works_count': 14, 'cited_by_count': 3652}]","[{'role': 'funder', 'id': 'https://openalex.org/F4320311283', 'works_count': 114}, {'role': 'institution', 'id': 'https://openalex.org/I1321067030', 'works_count': 6271}, {'role': 'publisher', 'id': 'https://openalex.org/P4310311785', 'works_count': 16629}]",https://api.openalex.org/sources?filter=host_organization.id:P4310311785,2025-09-30T05:06:36.876311,2023-01-01,1.673758865248227,145,5359,https://openalex.org/P4310311785,https://ror.org/03px4ez74,https://www.wikidata.org/entity/Q220198,,
https://openalex.org/P4310319986,Springer VS,"['C. W. Leske Verlag', 'Leske + Budrich', 'Leske Verlag', 'VS Verlag', 'VS-Verlag', 'VS Verlag für Sozialwissenschaften']",1,,"['https://openalex.org/P4310319965', 'https://openalex.org/P4310319986']",['DE'],http://www.springer-vs.de,,,16576,74070,"[{'year': 2023, 'works_count': 79, 'oa_works_count': 48, 'cited_by_count': 7565}, {'year': 2022, 'works_count': 522, 'oa_works_count': 368, 'cited_by_count': 21794}, {'year': 2021, 'works_count': 449, 'oa_works_count': 319, 'cited_by_count': 14052}, {'year': 2020, 'works_count': 516, 'oa_works_count': 312, 'cited_by_count': 14365}, {'year': 2019, 'works_count': 528, 'oa_works_count': 97, 'cited_by_count': 14059}, {'year': 2018, 'works_count': 528, 'oa_works_count': 60, 'cited_by_count': 16023}, {'year': 2017, 'works_count': 565, 'oa_works_count': 67, 'cited_by_count': 16457}, {'year': 2016, 'works_count': 512, 'oa_works_count': 70, 'cited_by_count': 15345}, {'year': 2015, 'works_count': 575, 'oa_works_count': 61, 'cited_by_count': 13867}, {'year': 2014, 'works_count': 707, 'oa_works_count': 67, 'cited_by_count': 16034}, {'year': 2013, 'works_count': 878, 'oa_works_count': 88, 'cited_by_count': 16547}, {'year': 2012, 'works_count': 4965, 'oa_works_count': 441, 'cited_by_count': 14483}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310319986', 'works_count': 16576}]",https://api.openalex.org/sources?filter=host_organization.id:P4310319986,2025-09-29T08:34:35.002830,2023-01-01,0.7103109656301145,201,13879,https://openalex.org/P4310319986,,https://www.wikidata.org/entity/Q2313945,https://openalex.org/P4310319965,Springer Nature
https://openalex.org/P4323237861,International organization of Scientific Research (IOSR),[],0,,['https://openalex.org/P4323237861'],[],,,,16482,51963,"[{'year': 2023, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 565}, {'year': 2022, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 2506}, {'year': 2021, 'works_count': 1, 'oa_works_count': 0, 'cited_by_count': 3036}, {'year': 2020, 'works_count': 6, 'oa_works_count': 0, 'cited_by_count': 2763}, {'year': 2019, 'works_count': 9, 'oa_works_count': 0, 'cited_by_count': 2194}, {'year': 2018, 'works_count': 9, 'oa_works_count': 0, 'cited_by_count': 1935}, {'year': 2017, 'works_count': 2585, 'oa_works_count': 2393, 'cited_by_count': 1586}, {'year': 2016, 'works_count': 1687, 'oa_works_count': 1546, 'cited_by_count': 1589}, {'year': 2015, 'works_count': 14, 'oa_works_count': 2, 'cited_by_count': 1738}, {'year': 2014, 'works_count': 4650, 'oa_works_count': 4131, 'cited_by_count': 1354}, {'year': 2013, 'works_count': 3306, 'oa_works_count': 2972, 'cited_by_count': 511}, {'year': 2012, 'works_count': 1377, 'oa_works_count': 1233, 'cited_by_count': 69}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4323237861', 'works_count': 16482}]",https://api.openalex.org/sources?filter=host_organization.id:P4323237861,2025-09-29T08:22:42.437805,2023-03-06,0.0,54,1236,https://openalex.org/P4323237861,,,,
https://openalex.org/P4310320766,"International Academy of Technology, Education and Development",[],0,,['https://openalex.org/P4310320766'],['ES'],https://iated.org,,,16475,12585,"[{'year': 2023, 'works_count': 1425, 'oa_works_count': 0, 'cited_by_count': 420}, {'year': 2022, 'works_count': 4707, 'oa_works_count': 152, 'cited_by_count': 1360}, {'year': 2021, 'works_count': 4742, 'oa_works_count': 223, 'cited_by_count': 825}, {'year': 2020, 'works_count': 2707, 'oa_works_count': 143, 'cited_by_count': 454}, {'year': 2019, 'works_count': 259, 'oa_works_count': 27, 'cited_by_count': 307}, {'year': 2018, 'works_count': 238, 'oa_works_count': 25, 'cited_by_count': 191}, {'year': 2017, 'works_count': 265, 'oa_works_count': 38, 'cited_by_count': 86}, {'year': 2016, 'works_count': 198, 'oa_works_count': 31, 'cited_by_count': 53}, {'year': 2015, 'works_count': 1, 'oa_works_count': 0, 'cited_by_count': 46}, {'year': 2014, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 50}, {'year': 2013, 'works_count': 1, 'oa_works_count': 0, 'cited_by_count': 56}, {'year': 2012, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 51}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310320766', 'works_count': 16475}]",https://api.openalex.org/sources?filter=host_organization.id:P4310320766,2025-09-29T08:19:16.102555,2023-01-01,0.11354775828460038,32,224,https://openalex.org/P4310320766,,https://www.wikidata.org/entity/Q51575643,,
https://openalex.org/P4310320104,"PeerJ, Inc.","['PeerJ', 'PeerJ Inc.', 'PeerJ (United States)']",0,,['https://openalex.org/P4310320104'],['US'],https://peerj.com,,,16447,390534,"[{'year': 2023, 'works_count': 654, 'oa_works_count': 543, 'cited_by_count': 14065}, {'year': 2022, 'works_count': 2247, 'oa_works_count': 2230, 'cited_by_count': 48986}, {'year': 2021, 'works_count': 2586, 'oa_works_count': 2582, 'cited_by_count': 44021}, {'year': 2020, 'works_count': 2382, 'oa_works_count': 2375, 'cited_by_count': 33371}, {'year': 2019, 'works_count': 2206, 'oa_works_count': 2204, 'cited_by_count': 22709}, {'year': 2018, 'works_count': 1962, 'oa_works_count': 1959, 'cited_by_count': 14632}, {'year': 2017, 'works_count': 1423, 'oa_works_count': 1409, 'cited_by_count': 9599}, {'year': 2016, 'works_count': 1384, 'oa_works_count': 1359, 'cited_by_count': 5504}, {'year': 2015, 'works_count': 850, 'oa_works_count': 839, 'cited_by_count': 2642}, {'year': 2014, 'works_count': 470, 'oa_works_count': 469, 'cited_by_count': 1042}, {'year': 2013, 'works_count': 229, 'oa_works_count': 229, 'cited_by_count': 188}, {'year': 2012, 'works_count': 0, 'oa_works_count': 0, 'cited_by_count': 7}]","[{'role': 'institution', 'id': 'https://openalex.org/I4210147111', 'works_count': 9}, {'role': 'publisher', 'id': 'https://openalex.org/P4310320104', 'works_count': 16447}]",https://api.openalex.org/sources?filter=host_organization.id:P4310320104,2025-09-30T03:10:53.183045,2023-01-01,3.4683460391117005,160,9910,https://openalex.org/P4310320104,https://ror.org/03x9snd86,https://www.wikidata.org/entity/Q30289426,,
https://openalex.org/P4310319605,El Colegio de México,[],0,,['https://openalex.org/P4310319605'],['MX'],https://www.colmex.mx,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/El Colegio de Mexico 2.JPG,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/El Colegio de Mexico 2.JPG&width=300,16408,21320,"[{'year': 2023, 'works_count': 78, 'oa_works_count': 58, 'cited_by_count': 199}, {'year': 2022, 'works_count': 363, 'oa_works_count': 286, 'cited_by_count': 753}, {'year': 2021, 'works_count': 881, 'oa_works_count': 425, 'cited_by_count': 1061}, {'year': 2020, 'works_count': 653, 'oa_works_count': 363, 'cited_by_count': 1036}, {'year': 2019, 'works_count': 722, 'oa_works_count': 318, 'cited_by_count': 850}, {'year': 2018, 'works_count': 1398, 'oa_works_count': 331, 'cited_by_count': 690}, {'year': 2017, 'works_count': 778, 'oa_works_count': 467, 'cited_by_count': 632}, {'year': 2016, 'works_count': 627, 'oa_works_count': 427, 'cited_by_count': 776}, {'year': 2015, 'works_count': 580, 'oa_works_count': 398, 'cited_by_count': 823}, {'year': 2014, 'works_count': 516, 'oa_works_count': 63, 'cited_by_count': 721}, {'year': 2013, 'works_count': 357, 'oa_works_count': 69, 'cited_by_count': 609}, {'year': 2012, 'works_count': 378, 'oa_works_count': 76, 'cited_by_count': 595}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310319605', 'works_count': 16408}, {'role': 'institution', 'id': 'https://openalex.org/I150673438', 'works_count': 9362}]",https://api.openalex.org/sources?filter=host_organization.id:P4310319605,2025-09-30T05:24:59.632389,2023-01-01,0.16428571428571428,36,519,https://openalex.org/P4310319605,https://ror.org/01vp99c97,https://www.wikidata.org/entity/Q1324001,,
https://openalex.org/P4310321016,MA Healthcare,[],0,,['https://openalex.org/P4310321016'],[],http://www.markallengroup.com/ma-healthcare,,,16390,57734,"[{'year': 2023, 'works_count': 147, 'oa_works_count': 2, 'cited_by_count': 1028}, {'year': 2022, 'works_count': 658, 'oa_works_count': 39, 'cited_by_count': 3547}, {'year': 2021, 'works_count': 732, 'oa_works_count': 55, 'cited_by_count': 3405}, {'year': 2020, 'works_count': 781, 'oa_works_count': 62, 'cited_by_count': 2792}, {'year': 2019, 'works_count': 846, 'oa_works_count': 85, 'cited_by_count': 2260}, {'year': 2018, 'works_count': 793, 'oa_works_count': 81, 'cited_by_count': 2185}, {'year': 2017, 'works_count': 771, 'oa_works_count': 77, 'cited_by_count': 1999}, {'year': 2016, 'works_count': 759, 'oa_works_count': 71, 'cited_by_count': 2212}, {'year': 2015, 'works_count': 782, 'oa_works_count': 37, 'cited_by_count': 2094}, {'year': 2014, 'works_count': 853, 'oa_works_count': 26, 'cited_by_count': 2238}, {'year': 2013, 'works_count': 1015, 'oa_works_count': 12, 'cited_by_count': 2120}, {'year': 2012, 'works_count': 1012, 'oa_works_count': 10, 'cited_by_count': 1700}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310321016', 'works_count': 16390}]",https://api.openalex.org/sources?filter=host_organization.id:P4310321016,2025-09-29T08:49:00.530839,2023-01-01,0.8026796589524969,63,1623,https://openalex.org/P4310321016,,https://www.wikidata.org/entity/Q15877207,,
https://openalex.org/P4310313753,Schattauer Verlag,[],1,,"['https://openalex.org/P4310320000', 'https://openalex.org/P4310313753']",['DE'],,,,16329,94960,"[{'year': 2023, 'works_count': 369, 'oa_works_count': 17, 'cited_by_count': 2679}, {'year': 2022, 'works_count': 1153, 'oa_works_count': 199, 'cited_by_count': 11599}, {'year': 2021, 'works_count': 730, 'oa_works_count': 322, 'cited_by_count': 11230}, {'year': 2020, 'works_count': 731, 'oa_works_count': 346, 'cited_by_count': 9813}, {'year': 2019, 'works_count': 733, 'oa_works_count': 339, 'cited_by_count': 8297}, {'year': 2018, 'works_count': 812, 'oa_works_count': 319, 'cited_by_count': 7719}, {'year': 2017, 'works_count': 687, 'oa_works_count': 172, 'cited_by_count': 7988}, {'year': 2016, 'works_count': 743, 'oa_works_count': 128, 'cited_by_count': 7433}, {'year': 2015, 'works_count': 727, 'oa_works_count': 84, 'cited_by_count': 7197}, {'year': 2014, 'works_count': 753, 'oa_works_count': 98, 'cited_by_count': 7484}, {'year': 2013, 'works_count': 759, 'oa_works_count': 71, 'cited_by_count': 6814}, {'year': 2012, 'works_count': 745, 'oa_works_count': 60, 'cited_by_count': 5991}]","[{'role': 'publisher', 'id': 'https://openalex.org/P4310313753', 'works_count': 16329}]",https://api.openalex.org/sources?filter=host_organization.id:P4310313753,2025-09-29T08:40:30.321525,2023-01-01,0.6548615582743078,123,5440,https://openalex.org/P4310313753,,https://www.wikidata.org/entity/Q2231557,https://openalex.org/P4310320000,Thieme Medical Publishers (Germany)
